TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
38,74802,Tuesday,7874201785.0,1,GROCERY DRY GOODS,2453.0
38,74802,Tuesday,4150074510.0,1,GROCERY DRY GOODS,2339.0
38,74802,Tuesday,980000760.0,1,IMPULSE MERCHANDISE,145.0
38,74802,Tuesday,1280051804.0,1,IMPULSE MERCHANDISE,915.0
38,74802,Tuesday,7874210204.0,1,DAIRY,7955.0
38,74862,Tuesday,3663200251.0,1,DAIRY,7954.0
38,74862,Tuesday,2628227020.0,1,HARDWARE,5608.0
38,74862,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
38,74862,Tuesday,7047029062.0,1,DAIRY,1341.0
38,74862,Tuesday,1284409136.0,1,AUTOMOTIVE,250.0
38,74878,Tuesday,71514171682.0,1,DAIRY,9022.0
38,74878,Tuesday,7047044518.0,1,DAIRY,1345.0
38,74878,Tuesday,4920090322.0,1,GROCERY DRY GOODS,4451.0
38,74878,Tuesday,4900003165.0,1,DSD GROCERY,9205.0
38,74878,Tuesday,7874200463.0,1,BAKERY,2001.0
38,74878,Tuesday,74236526405.0,1,DAIRY,1510.0
38,74878,Tuesday,81547301188.0,1,DAIRY,7978.0
38,74878,Tuesday,7874298808.0,2,BAKERY,2010.0
38,74878,Tuesday,898200002.0,1,GROCERY DRY GOODS,3006.0
38,74878,Tuesday,4124400152.0,1,DSD GROCERY,4636.0
38,74878,Tuesday,7566910642.0,1,GROCERY DRY GOODS,2708.0
7,74881,Tuesday,68113109139.0,1,PRODUCE,8453.0
7,74881,Tuesday,68113132864.0,1,PRODUCE,6950.0
7,74881,Tuesday,81050601012.0,1,PRODUCE,1213.0
7,74881,Tuesday,4131.0,1,PRODUCE,1213.0
7,74881,Tuesday,4131.0,-1,PRODUCE,1213.0
38,74912,Tuesday,3800039122.0,1,GROCERY DRY GOODS,3600.0
38,74912,Tuesday,8100010207.0,1,IMPULSE MERCHANDISE,318.0
38,74912,Tuesday,3634631710.0,1,FABRICS AND CRAFTS,6899.0
38,74912,Tuesday,73528242405.0,1,INFANT CONSUMABLE HARDLINES,1010.0
38,74912,Tuesday,3800076862.0,1,GROCERY DRY GOODS,3559.0
38,74912,Tuesday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
38,74912,Tuesday,1500007117.0,1,INFANT CONSUMABLE HARDLINES,3151.0
38,74912,Tuesday,3663202760.0,1,DAIRY,1443.0
38,74912,Tuesday,7047044518.0,1,DAIRY,1345.0
38,74912,Tuesday,8669408775.0,1,"GIRLS WEAR, 4-6X  AND 7-14",7254.0
38,74912,Tuesday,87126040032.0,1,PRODUCE,995.0
25,74924,Tuesday,7940033521.0,1,PERSONAL CARE,109.0
25,74924,Tuesday,76060963275.0,1,BOYS WEAR,382.0
25,74924,Tuesday,4000000263.0,1,IMPULSE MERCHANDISE,115.0
25,74924,Tuesday,3700006221.0,1,PERSONAL CARE,203.0
25,74924,Tuesday,7033071195.0,1,PERSONAL CARE,1403.0
25,74924,Tuesday,87634600034.0,1,PERSONAL CARE,8101.0
25,74924,Tuesday,7940028774.0,1,PERSONAL CARE,53.0
25,74924,Tuesday,4393551616.0,1,MENS WEAR,5107.0
25,74924,Tuesday,7603176656.0,1,MENS WEAR,5112.0
25,74924,Tuesday,88295696191.0,1,BOYS WEAR,5534.0
25,74924,Tuesday,76125364034.0,1,MENS WEAR,1206.0
25,74924,Tuesday,75510768195.0,1,BOYS WEAR,383.0
25,74924,Tuesday,84004019614.0,1,PERSONAL CARE,403.0
25,74924,Tuesday,88530600773.0,1,MENS WEAR,5207.0
25,74924,Tuesday,88530627805.0,1,MENS WEAR,5143.0
25,74924,Tuesday,88602803247.0,1,MENS WEAR,8081.0
25,74924,Tuesday,68113106998.0,1,PERSONAL CARE,1403.0
25,74924,Tuesday,1292687096.0,1,SHOES,4850.0
38,74940,Tuesday,7432309183.0,1,COMM BREAD,3724.0
38,74940,Tuesday,4011.0,1,PRODUCE,5501.0
38,74940,Tuesday,4400004558.0,1,DSD GROCERY,2712.0
38,74940,Tuesday,7432300015.0,1,COMM BREAD,3724.0
7,74949,Tuesday,4610000272.0,1,DAIRY,7960.0
7,74949,Tuesday,68113107862.0,1,BAKERY,5017.0
7,74949,Tuesday,20747800000.0,1,MEAT - FRESH & FROZEN,6353.0
7,74949,Tuesday,5210037145.0,1,GROCERY DRY GOODS,3002.0
25,74955,Tuesday,5107142908.0,1,MENS WEAR,7200.0
25,74955,Tuesday,5107141449.0,1,MENS WEAR,7200.0
25,74955,Tuesday,7603136214.0,1,MENS WEAR,5301.0
25,74955,Tuesday,4892920010.0,1,SPORTING GOODS,8263.0
25,74955,Tuesday,88558385114.0,1,SPORTING GOODS,8250.0
25,74959,Tuesday,88694428694.0,1,BRAS & SHAPEWEAR,2797.0
25,74959,Tuesday,88561522926.0,1,SLEEPWEAR/FOUNDATIONS,6040.0
25,74959,Tuesday,3500053096.0,1,HOUSEHOLD CHEMICALS/SUPP,55.0
25,74959,Tuesday,7874200691.0,1,INFANT CONSUMABLE HARDLINES,9012.0
25,74959,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
25,74967,Tuesday,8669408891.0,1,BOYS WEAR,6007.0
25,74967,Tuesday,78665840854.0,1,"GIRLS WEAR, 4-6X  AND 7-14",1607.0
25,74967,Tuesday,85649000067.0,1,OFFICE SUPPLIES,3622.0
25,74967,Tuesday,7226401777.0,1,LAWN AND GARDEN,401.0
25,74967,Tuesday,1326264746.0,1,"GIRLS WEAR, 4-6X  AND 7-14",273.0
25,74967,Tuesday,2840023987.0,1,DSD GROCERY,4402.0
25,74967,Tuesday,4032672660.0,1,MENS WEAR,211.0
25,74967,Tuesday,3663202760.0,1,DAIRY,1443.0
25,74967,Tuesday,81547301182.0,1,DAIRY,7978.0
25,74967,Tuesday,81547301465.0,1,DAIRY,7978.0
25,74981,Tuesday,5107109152.0,1,MENS WEAR,8548.0
25,74981,Tuesday,4000000401.0,1,IMPULSE MERCHANDISE,115.0
25,74981,Tuesday,31254742259.0,1,PERSONAL CARE,801.0
25,74981,Tuesday,7940026700.0,1,PERSONAL CARE,5491.0
25,74981,Tuesday,5107109148.0,1,MENS WEAR,8548.0
25,74981,Tuesday,489397000000.0,1,MENS WEAR,229.0
25,75000,Tuesday,4011.0,1,PRODUCE,5501.0
25,75000,Tuesday,7225003706.0,1,COMM BREAD,3702.0
25,75000,Tuesday,7073405307.0,1,GROCERY DRY GOODS,3352.0
25,75000,Tuesday,3338311000.0,1,PRODUCE,109.0
25,75000,Tuesday,67415347618.0,1,LADIESWEAR,283.0
25,75000,Tuesday,4093.0,1,PRODUCE,4008.0
25,75000,Tuesday,7001116833.0,1,LADIES SOCKS,3039.0
38,75022,Tuesday,4011.0,1,PRODUCE,5501.0
38,75022,Tuesday,2800051310.0,2,GROCERY DRY GOODS,2997.0
38,75022,Tuesday,2800046942.0,1,GROCERY DRY GOODS,2992.0
38,75022,Tuesday,7940034011.0,1,PERSONAL CARE,5065.0
38,75022,Tuesday,7874209648.0,1,DAIRY,7955.0
38,75022,Tuesday,3800084526.0,1,IMPULSE MERCHANDISE,808.0
38,75022,Tuesday,3040077852.0,1,HOUSEHOLD PAPER GOODS,3006.0
38,75022,Tuesday,3663202748.0,1,DAIRY,1443.0
38,75022,Tuesday,7225000862.0,1,COMM BREAD,3736.0
38,75022,Tuesday,7874244266.0,1,DAIRY,7956.0
38,75022,Tuesday,3800005220.0,1,GROCERY DRY GOODS,3607.0
38,75022,Tuesday,8768400095.0,1,DSD GROCERY,4624.0
38,75022,Tuesday,3338320027.0,1,PRODUCE,3601.0
38,75022,Tuesday,4178900121.0,3,GROCERY DRY GOODS,3120.0
38,75022,Tuesday,4046.0,1,PRODUCE,5620.0
38,75022,Tuesday,4800001191.0,1,GROCERY DRY GOODS,2902.0
38,75022,Tuesday,7874235200.0,1,DAIRY,1515.0
38,75022,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
38,75022,Tuesday,3700047880.0,1,HOUSEHOLD PAPER GOODS,4005.0
38,75022,Tuesday,7225000398.0,1,COMM BREAD,3704.0
38,75022,Tuesday,7874235188.0,1,DAIRY,1508.0
38,75022,Tuesday,7874236968.0,1,GROCERY DRY GOODS,2757.0
38,75022,Tuesday,4171623215.0,1,DAIRY,7953.0
38,75022,Tuesday,3800076272.0,1,GROCERY DRY GOODS,3555.0
38,75022,Tuesday,1111161424.0,1,PERSONAL CARE,3181.0
38,75022,Tuesday,2733100501.0,1,DAIRY,7962.0
38,75022,Tuesday,4135.0,1,PRODUCE,1214.0
38,75022,Tuesday,3600043218.0,1,INFANT CONSUMABLE HARDLINES,9006.0
38,75022,Tuesday,60538871461.0,1,DAIRY,9101.0
7,75034,Tuesday,7294560136.0,1,COMM BREAD,3702.0
7,75034,Tuesday,7231000041.0,1,GROCERY DRY GOODS,3352.0
7,75034,Tuesday,2370001454.0,1,FROZEN FOODS,4073.0
7,75034,Tuesday,4166703626.0,1,DSD GROCERY,3740.0
7,75034,Tuesday,7874222375.0,1,COMM BREAD,3716.0
7,75034,Tuesday,4900000764.0,1,DSD GROCERY,9546.0
7,75034,Tuesday,4369507513.0,1,FROZEN FOODS,1952.0
7,75034,Tuesday,4190007320.0,1,FROZEN FOODS,1854.0
7,75034,Tuesday,9506.0,1,DSD GROCERY,9225.0
7,75034,Tuesday,2100060464.0,1,DAIRY,7958.0
7,75034,Tuesday,7432302963.0,1,DSD GROCERY,2704.0
38,75035,Tuesday,2733100708.0,1,DAIRY,9085.0
38,75035,Tuesday,69922162117.0,1,COMM BREAD,3729.0
38,75035,Tuesday,4856407003.0,1,COMM BREAD,3734.0
38,75035,Tuesday,2500005544.0,1,DAIRY,1404.0
38,75035,Tuesday,4011.0,1,PRODUCE,5501.0
38,75035,Tuesday,7639703200.0,1,GROCERY DRY GOODS,2995.0
38,75035,Tuesday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
38,75035,Tuesday,7432309133.0,2,COMM BREAD,3724.0
25,75036,Tuesday,880875000000.0,1,"GIRLS WEAR, 4-6X  AND 7-14",160.0
25,75036,Tuesday,5084429319.0,1,PHARMACY OTC,2062.0
25,75036,Tuesday,3500055100.0,1,PERSONAL CARE,401.0
25,75036,Tuesday,3825769449.0,1,LADIES SOCKS,3505.0
25,75036,Tuesday,3500050909.0,1,PERSONAL CARE,202.0
25,75036,Tuesday,1700003943.0,1,PERSONAL CARE,3180.0
25,75036,Tuesday,7065282314.0,1,COOK AND DINE,219.0
25,75036,Tuesday,71634061.0,1,"GIRLS WEAR, 4-6X  AND 7-14",1231.0
25,75036,Tuesday,80469192646.0,1,"GIRLS WEAR, 4-6X  AND 7-14",5932.0
25,75036,Tuesday,80469192636.0,1,"GIRLS WEAR, 4-6X  AND 7-14",5932.0
25,75036,Tuesday,7533816193.0,1,"GIRLS WEAR, 4-6X  AND 7-14",5125.0
38,75042,Tuesday,3400000241.0,1,IMPULSE MERCHANDISE,100.0
38,75042,Tuesday,3800057608.0,1,GROCERY DRY GOODS,3600.0
38,75042,Tuesday,9503.0,1,DSD GROCERY,9225.0
7,75062,Tuesday,22607600000.0,1,SERVICE DELI,4041.0
25,75068,Tuesday,7721063436.0,1,JEWELRY AND SUNGLASSES,6076.0
25,75068,Tuesday,3500068177.0,1,PERSONAL CARE,403.0
25,75068,Tuesday,82401494180.0,1,"GIRLS WEAR, 4-6X  AND 7-14",405.0
25,75068,Tuesday,72783385451.0,1,JEWELRY AND SUNGLASSES,8804.0
25,75068,Tuesday,1326261184.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,75068,Tuesday,82179621402.0,1,MENS WEAR,7140.0
25,75068,Tuesday,824630000000.0,1,"GIRLS WEAR, 4-6X  AND 7-14",183.0
25,75068,Tuesday,71846731798.0,1,"GIRLS WEAR, 4-6X  AND 7-14",361.0
25,75068,Tuesday,88577948659.0,1,LADIESWEAR,2035.0
25,75068,Tuesday,1326261204.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,75068,Tuesday,4393554408.0,1,MENS WEAR,5716.0
25,75068,Tuesday,61283106434.0,2,PERSONAL CARE,6103.0
25,75068,Tuesday,82401494183.0,1,"GIRLS WEAR, 4-6X  AND 7-14",405.0
25,75068,Tuesday,88844743032.0,1,"GIRLS WEAR, 4-6X  AND 7-14",2721.0
25,75068,Tuesday,76705282913.0,1,SLEEPWEAR/FOUNDATIONS,7230.0
25,75068,Tuesday,67609254874.0,1,MENS WEAR,1857.0
25,75068,Tuesday,8520000125.0,1,"LIQUOR,WINE,BEER",3452.0
25,75068,Tuesday,79523205492.0,1,"GIRLS WEAR, 4-6X  AND 7-14",363.0
25,75068,Tuesday,71846730316.0,1,"GIRLS WEAR, 4-6X  AND 7-14",168.0
25,75068,Tuesday,88828940302.0,1,PRODUCE,1215.0
25,75068,Tuesday,88844743037.0,1,"GIRLS WEAR, 4-6X  AND 7-14",2721.0
25,75068,Tuesday,1326263331.0,1,"GIRLS WEAR, 4-6X  AND 7-14",800.0
25,75068,Tuesday,36461304562.0,1,PHARMACY OTC,4080.0
25,75068,Tuesday,82182307290.0,1,MENS WEAR,1080.0
25,75068,Tuesday,2460001001.0,2,GROCERY DRY GOODS,4253.0
25,75068,Tuesday,30041010034.0,1,PERSONAL CARE,402.0
25,75068,Tuesday,3700086803.0,1,HOUSEHOLD PAPER GOODS,3070.0
25,75068,Tuesday,60538862097.0,1,FINANCIAL SERVICES,0.0
25,75068,Tuesday,4900000977.0,1,DSD GROCERY,9211.0
25,75068,Tuesday,8000611113.0,1,HARDWARE,6402.0
25,75068,Tuesday,4160887474.0,1,PHARMACY OTC,4020.0
25,75068,Tuesday,7447101720.0,1,GROCERY DRY GOODS,3302.0
25,75068,Tuesday,4900003165.0,1,DSD GROCERY,9205.0
25,75068,Tuesday,80240400518.0,2,HOME MANAGEMENT,8103.0
25,75068,Tuesday,3320018013.0,1,PERSONAL CARE,203.0
25,75068,Tuesday,4178900105.0,1,GROCERY DRY GOODS,3120.0
25,75068,Tuesday,4900001463.0,1,DSD GROCERY,9538.0
25,75068,Tuesday,88309604703.0,1,MENS WEAR,8236.0
25,75068,Tuesday,64600725879.0,1,SLEEPWEAR/FOUNDATIONS,7003.0
25,75068,Tuesday,88579242517.0,1,MENS WEAR,1856.0
25,75068,Tuesday,880619000000.0,1,"GIRLS WEAR, 4-6X  AND 7-14",103.0
25,75068,Tuesday,8463819673.0,1,MENS WEAR,3638.0
25,75068,Tuesday,8463819673.0,1,MENS WEAR,3638.0
25,75068,Tuesday,8520000126.0,1,"LIQUOR,WINE,BEER",3452.0
25,75104,Tuesday,1111177136.0,1,PERSONAL CARE,3166.0
25,75104,Tuesday,7208000240.0,1,DSD GROCERY,3651.0
25,75104,Tuesday,8669427229.0,1,LADIES SOCKS,7411.0
25,75104,Tuesday,880614000000.0,1,LADIESWEAR,324.0
25,75104,Tuesday,1910010993.0,1,BEAUTY,4010.0
7,75105,Tuesday,2150004804.0,1,GROCERY DRY GOODS,2303.0
7,75105,Tuesday,71752413100.0,1,PRODUCE,8105.0
7,75105,Tuesday,3500055500.0,1,PERSONAL CARE,401.0
7,75105,Tuesday,73530350460.0,1,BEAUTY,5011.0
7,75105,Tuesday,68113132946.0,1,PRODUCE,6810.0
7,75105,Tuesday,7874207582.0,1,PERSONAL CARE,601.0
25,75111,Tuesday,3338320027.0,1,PRODUCE,3601.0
25,75111,Tuesday,4011.0,1,PRODUCE,5501.0
25,75111,Tuesday,7020053005.0,1,PRODUCE,7180.0
25,75111,Tuesday,68210220314.0,1,MENS WEAR,3011.0
25,75111,Tuesday,68210220340.0,1,MENS WEAR,3011.0
25,75111,Tuesday,4050.0,1,PRODUCE,6501.0
7,75132,Tuesday,4078.0,-2,PRODUCE,8303.0
7,75132,Tuesday,4062.0,1,PRODUCE,8104.0
7,75132,Tuesday,7224013381.0,-2,PRODUCE,3108.0
7,75132,Tuesday,7224013381.0,2,PRODUCE,3108.0
25,75135,Tuesday,7874203988.0,1,BAKERY,5022.0
25,75135,Tuesday,88703556536.0,1,MENS WEAR,1640.0
25,75135,Tuesday,68210220331.0,1,MENS WEAR,3011.0
25,75135,Tuesday,84655642748.0,1,MENS WEAR,3638.0
25,75135,Tuesday,2529300119.0,1,DAIRY,1511.0
25,75135,Tuesday,3320019020.0,1,PERSONAL CARE,113.0
25,75145,Tuesday,880616000000.0,1,PLUS AND MATERNITY,763.0
25,75145,Tuesday,4400003412.0,1,IMPULSE MERCHANDISE,804.0
25,75145,Tuesday,3400000239.0,1,IMPULSE MERCHANDISE,100.0
25,75145,Tuesday,2200000483.0,1,IMPULSE MERCHANDISE,135.0
25,75145,Tuesday,3485622698.0,1,DSD GROCERY,4680.0
7,75195,Tuesday,7343509330.0,3,COMM BREAD,3791.0
38,75208,Tuesday,7874235186.0,2,DAIRY,1508.0
38,75208,Tuesday,60538871457.0,1,DAIRY,9100.0
38,75208,Tuesday,3800057608.0,1,GROCERY DRY GOODS,3600.0
38,75208,Tuesday,2200000891.0,1,IMPULSE MERCHANDISE,135.0
38,75208,Tuesday,7432309153.0,1,DSD GROCERY,2704.0
25,75213,Tuesday,4900005010.0,1,DSD GROCERY,9570.0
25,75213,Tuesday,4000045869.0,1,IMPULSE MERCHANDISE,125.0
25,75213,Tuesday,1070002152.0,1,"CANDY, TOBACCO, COOKIES",521.0
25,75213,Tuesday,2622977070.0,1,OFFICE SUPPLIES,6123.0
25,75213,Tuesday,7033068272.0,1,OFFICE SUPPLIES,3605.0
25,75213,Tuesday,7874223180.0,2,DSD GROCERY,1108.0
25,75213,Tuesday,88530626589.0,1,SLEEPWEAR/FOUNDATIONS,7021.0
25,75213,Tuesday,3400011601.0,1,IMPULSE MERCHANDISE,115.0
25,75213,Tuesday,64600720694.0,1,BRAS & SHAPEWEAR,119.0
25,75226,Tuesday,1326263481.0,2,"GIRLS WEAR, 4-6X  AND 7-14",801.0
25,75226,Tuesday,2592549430.0,2,ACCESSORIES,104.0
7,75233,Tuesday,1312001176.0,1,FROZEN FOODS,1801.0
7,75233,Tuesday,4900005016.0,1,DSD GROCERY,9570.0
25,75247,Tuesday,4321365679.0,1,BRAS & SHAPEWEAR,398.0
25,75247,Tuesday,4321366897.0,1,BRAS & SHAPEWEAR,398.0
25,75247,Tuesday,4321366843.0,1,BRAS & SHAPEWEAR,398.0
25,75247,Tuesday,4321363255.0,1,BRAS & SHAPEWEAR,398.0
25,75248,Tuesday,5107107214.0,1,MENS WEAR,1012.0
25,75248,Tuesday,67278781754.0,1,MENS WEAR,1023.0
25,75248,Tuesday,2200000667.0,1,IMPULSE MERCHANDISE,135.0
25,75248,Tuesday,1070080722.0,1,IMPULSE MERCHANDISE,100.0
25,75251,Tuesday,5330007313.0,1,MENS WEAR,2109.0
25,75251,Tuesday,2863223355.0,1,SPORTING GOODS,3337.0
25,75251,Tuesday,88530616738.0,1,MENS WEAR,5142.0
25,75251,Tuesday,7084781117.0,1,DSD GROCERY,3466.0
25,75251,Tuesday,75198100438.0,1,SPORTING GOODS,3206.0
38,75253,Tuesday,4900001463.0,1,DSD GROCERY,9538.0
38,75253,Tuesday,68113157393.0,1,HOUSEHOLD PAPER GOODS,7010.0
38,75253,Tuesday,1600048366.0,1,GROCERY DRY GOODS,3559.0
38,75253,Tuesday,7874235186.0,2,DAIRY,1508.0
38,75253,Tuesday,88491200246.0,1,GROCERY DRY GOODS,3600.0
38,75253,Tuesday,7874207007.0,1,HOUSEHOLD PAPER GOODS,6206.0
38,75261,Tuesday,1900008342.0,1,"CANDY, TOBACCO, COOKIES",97.0
38,75261,Tuesday,7874205160.0,1,BAKERY,5018.0
38,75261,Tuesday,6662610971.0,1,SERVICE DELI,4021.0
38,75261,Tuesday,4011.0,1,PRODUCE,5501.0
38,75261,Tuesday,2200000319.0,1,IMPULSE MERCHANDISE,135.0
38,75261,Tuesday,7146401839.0,1,PRODUCE,7131.0
38,75261,Tuesday,7464102712.0,1,PRODUCE,5906.0
25,75273,Tuesday,3040077387.0,1,HOUSEHOLD PAPER GOODS,3006.0
25,75273,Tuesday,880940000000.0,1,MENS WEAR,8512.0
25,75273,Tuesday,880940000000.0,1,MENS WEAR,8512.0
25,75273,Tuesday,61884218149.0,1,HOME MANAGEMENT,7120.0
25,75273,Tuesday,3000026590.0,1,GROCERY DRY GOODS,3552.0
25,75273,Tuesday,1478257131.0,1,MENS WEAR,8514.0
25,75273,Tuesday,3000031552.0,1,GROCERY DRY GOODS,3556.0
25,75273,Tuesday,3810013871.0,1,PETS AND SUPPLIES,410.0
25,75273,Tuesday,3000031551.0,1,GROCERY DRY GOODS,3556.0
25,75273,Tuesday,38137004408.0,1,PHARMACY OTC,3516.0
25,75273,Tuesday,1780041027.0,1,PETS AND SUPPLIES,232.0
25,75273,Tuesday,7940019720.0,1,PERSONAL CARE,109.0
25,75273,Tuesday,3000031550.0,1,GROCERY DRY GOODS,3556.0
25,75273,Tuesday,3000031956.0,1,GROCERY DRY GOODS,3556.0
25,75273,Tuesday,88561501357.0,1,BRAS & SHAPEWEAR,2207.0
25,75273,Tuesday,5113120369.0,1,PHARMACY OTC,3037.0
25,75273,Tuesday,3700089291.0,1,PERSONAL CARE,203.0
25,75273,Tuesday,88561552944.0,1,BRAS & SHAPEWEAR,1313.0
25,75273,Tuesday,88798508715.0,1,LADIESWEAR,4447.0
25,75273,Tuesday,88811316107.0,1,LADIESWEAR,4420.0
38,75280,Tuesday,71575610001.0,1,PRODUCE,3504.0
38,75280,Tuesday,4240002875.0,1,GROCERY DRY GOODS,3630.0
38,75280,Tuesday,4660035005.0,1,PRE PACKED DELI,7251.0
38,75280,Tuesday,3800027310.0,1,FROZEN FOODS,2112.0
38,75280,Tuesday,80240400518.0,1,HOME MANAGEMENT,8103.0
38,75280,Tuesday,7874235188.0,1,DAIRY,1508.0
38,75280,Tuesday,60538818788.0,1,DAIRY,7955.0
38,75280,Tuesday,4610000714.0,1,DAIRY,7953.0
38,75280,Tuesday,4812125319.0,2,COMM BREAD,3719.0
38,75280,Tuesday,7092047434.0,1,GROCERY DRY GOODS,3401.0
38,75280,Tuesday,9147563004.0,1,DAIRY,1405.0
38,75280,Tuesday,3800026500.0,1,GROCERY DRY GOODS,3558.0
38,75280,Tuesday,2100061218.0,1,DAIRY,7956.0
38,75280,Tuesday,4127100472.0,1,DAIRY,1513.0
38,75280,Tuesday,1786980446.0,1,SERVICE DELI,6036.0
38,75280,Tuesday,84105800721.0,1,PERSONAL CARE,1409.0
38,75280,Tuesday,76163520390.0,1,PRODUCE,3509.0
38,75280,Tuesday,4856407403.0,1,COMM BREAD,3706.0
38,75280,Tuesday,2100004876.0,1,GROCERY DRY GOODS,3820.0
7,75285,Tuesday,7976503128.0,1,DSD GROCERY,9206.0
7,75285,Tuesday,7874236956.0,4,GROCERY DRY GOODS,2405.0
7,75285,Tuesday,22013400000.0,1,MEAT - FRESH & FROZEN,6185.0
7,75285,Tuesday,4345607700.0,1,GROCERY DRY GOODS,4292.0
7,75285,Tuesday,22093300000.0,1,MEAT - FRESH & FROZEN,1301.0
7,75285,Tuesday,4072.0,1,PRODUCE,4170.0
7,75285,Tuesday,72822901315.0,1,DSD GROCERY,3351.0
38,75295,Tuesday,9518801128.0,1,DSD GROCERY,4644.0
38,75295,Tuesday,3663200991.0,1,DAIRY,1443.0
38,75295,Tuesday,2200011248.0,1,"CANDY, TOBACCO, COOKIES",221.0
38,75295,Tuesday,4852610049.0,1,INFANT CONSUMABLE HARDLINES,1014.0
38,75295,Tuesday,7874235186.0,1,DAIRY,1508.0
38,75295,Tuesday,68113174355.0,2,DAIRY,9107.0
38,75295,Tuesday,7874237117.0,1,GROCERY DRY GOODS,4451.0
38,75295,Tuesday,7874208017.0,1,HOUSEHOLD PAPER GOODS,6030.0
38,75295,Tuesday,9933892621.0,1,LADIESWEAR,1779.0
38,75295,Tuesday,2800046631.0,1,GROCERY DRY GOODS,3304.0
38,75295,Tuesday,3314903209.0,1,TOYS,1204.0
7,75300,Tuesday,7756725435.0,1,FROZEN FOODS,1853.0
25,75305,Tuesday,1708211277.0,1,IMPULSE MERCHANDISE,601.0
25,75305,Tuesday,76060902779.0,1,MENS WEAR,1605.0
25,75305,Tuesday,4282562309.0,1,BOYS WEAR,6305.0
25,75305,Tuesday,61286295555.0,1,LADIESWEAR,9189.0
25,75305,Tuesday,88153950278.0,1,MENS WEAR,1903.0
25,75305,Tuesday,5107177384.0,1,MENS WEAR,1605.0
25,75305,Tuesday,5107101035.0,1,MENS WEAR,1605.0
25,75305,Tuesday,2200000067.0,1,IMPULSE MERCHANDISE,135.0
25,75305,Tuesday,61286295559.0,1,LADIESWEAR,9189.0
25,75305,Tuesday,7533867709.0,1,MENS WEAR,5003.0
25,75305,Tuesday,880940000000.0,1,MENS WEAR,2041.0
25,75305,Tuesday,896110000000.0,1,MENS WEAR,2712.0
25,75305,Tuesday,71917589538.0,2,JEWELRY AND SUNGLASSES,107.0
25,75305,Tuesday,64600706767.0,1,BRAS & SHAPEWEAR,119.0
25,75305,Tuesday,84031710105.0,1,PETS AND SUPPLIES,3830.0
38,75307,Tuesday,3760016856.0,1,PRE PACKED DELI,7657.0
38,75307,Tuesday,3800011347.0,1,DSD GROCERY,3353.0
38,75307,Tuesday,7047043332.0,1,DAIRY,1436.0
38,75307,Tuesday,1600045897.0,1,GROCERY DRY GOODS,3554.0
38,75307,Tuesday,3400000211.0,1,IMPULSE MERCHANDISE,145.0
38,75329,Tuesday,7639700107.0,1,GROCERY DRY GOODS,2995.0
38,75329,Tuesday,2100000727.0,1,DAIRY,7956.0
38,75329,Tuesday,2733103417.0,1,DAIRY,7962.0
38,75329,Tuesday,7432309103.0,1,COMM BREAD,3770.0
38,75329,Tuesday,4138309072.0,1,DAIRY,1505.0
38,75329,Tuesday,4000000032.0,1,IMPULSE MERCHANDISE,100.0
38,75329,Tuesday,3800039113.0,1,GROCERY DRY GOODS,3600.0
38,75329,Tuesday,7874298522.0,1,BAKERY,5024.0
7,75347,Tuesday,1380010635.0,1,FROZEN FOODS,1903.0
7,75347,Tuesday,89470001001.0,1,DAIRY,1450.0
7,75347,Tuesday,2840042053.0,1,IMPULSE MERCHANDISE,808.0
25,75358,Tuesday,7874298806.0,1,BAKERY,2010.0
25,75358,Tuesday,7874235200.0,1,DAIRY,1515.0
25,75358,Tuesday,4400003219.0,1,DSD GROCERY,3605.0
25,75358,Tuesday,88882513678.0,1,LADIESWEAR,4374.0
25,75358,Tuesday,77098131030.0,1,BAKERY,6705.0
25,75358,Tuesday,880632000000.0,1,LADIESWEAR,9203.0
7,75372,Wednesday,2840000578.0,1,IMPULSE MERCHANDISE,808.0
7,75372,Wednesday,2840000575.0,1,IMPULSE MERCHANDISE,808.0
7,75372,Wednesday,20270500000.0,1,SERVICE DELI,4042.0
25,75378,Wednesday,7001061733.0,1,MENS WEAR,8019.0
25,75378,Wednesday,84868303344.0,1,MENS WEAR,4473.0
25,75378,Wednesday,84927604201.0,1,MENS WEAR,2049.0
7,75390,Wednesday,68113106589.0,1,SERVICE DELI,4010.0
7,75392,Wednesday,7056097981.0,1,FROZEN FOODS,1750.0
7,75416,Wednesday,68113138953.0,1,SERVICE DELI,7100.0
25,75419,Wednesday,3283.0,1,PRODUCE,1262.0
25,75419,Wednesday,78688836589.0,1,MENS WEAR,8024.0
25,75419,Wednesday,9870.0,1,BAKERY,1026.0
25,75423,Wednesday,88491882800.0,1,LADIESWEAR,9065.0
25,75423,Wednesday,88491882801.0,1,LADIESWEAR,9065.0
7,75431,Wednesday,68113132928.0,1,PRODUCE,7145.0
7,75440,Wednesday,7225003706.0,1,COMM BREAD,3702.0
